YEAR,Plant State,"AER
Fuel Type Code","Net Generation
(Megawatthours)"
2021,CA,OTH,0
2021,CA,GEO,"971,031"
2021,CA,NG,0
2021,CA,NG,0
2021,CA,NG,0
2021,CA,NG,"2,551"
2021,CA,NG,0
2021,CA,NG,0
2021,CA,ORW,0
2021,CA,OOG,393
2021,CA,DFO,0
2021,CA,NG,"27,588"
2021,CA,NG,"6,803"
2021,CA,NG,"42,104"
2021,CA,NG,"92,967"
2021,CA,NG,"5,426"
2021,CA,NG,"186,303"
2021,CA,ORW,"126,876"
2021,CA,OOG,0
2021,CA,MLG,0
2021,CA,MLG,0
2021,CA,NG,0
2021,CA,NG,0
2021,CA,NG,0
2021,CA,NG,0
2021,CA,NG,0
2021,CA,NG,0
2021,CA,ORW,0
2021,CA,ORW,0
2021,CA,ORW,0
2021,CA,ORW,0
2021,CA,DFO,"1,137"
2021,CA,DFO,0
2021,CA,DFO,0
2021,CA,DFO,0
2021,CA,MLG,"130,115"
2021,CA,MLG,"46,192"
2021,CA,NG,"502,851"
2021,CA,NG,"41,488"
2021,CA,NG,"601,815"
2021,CA,NG,"120,429"
2021,CA,NG,0
2021,CA,NG,"68,920"
2021,CA,NG,"856,379"
2021,CA,ORW,0
2021,CA,ORW,"29,432"
2021,CA,OOG,"33,922"
2021,CA,WOO,0
2021,CA,HYC,"4,119,086"
2021,CA,HYC,"776,426"
2021,CA,HYC,"2,191"
2021,CA,DFO,9
2021,CA,DFO,0
2021,CA,DFO,0
2021,CA,DFO,6
2021,CA,DFO,0
2021,CA,MLG,"3,169"
2021,CA,MLG,"627,753"
2021,CA,MLG,"65,862"
2021,CA,MLG,"144,893"
2021,CA,NG,"1,435"
2021,CA,NG,"33,641"
2021,CA,NG,"25,508"
2021,CA,NG,"92,859"
2021,CA,NG,"52,661"
2021,CA,NG,"16,343"
2021,CA,ORW,"2,204"
2021,CA,ORW,"49,271"
2021,CA,ORW,"22,299"
2021,CA,ORW,556
2021,CA,ORW,"98,964"
2021,CA,SUN,"463,806"
2021,CA,SUN,"15,774,216"
2021,CA,SUN,"7,351"
2021,CA,SUN,"175,202"
2021,CA,SUN,"99,886"
2021,CA,SUN,"2,543"
2021,CA,ORW,"153,842"
2021,CA,COL,0
2021,CA,COL,0
2021,CA,DFO,0
2021,CA,DFO,0
2021,CA,DFO,0
2021,CA,GEO,"3,471,722"
2021,CA,MLG,"46,443"
2021,CA,NG,0
2021,CA,NG,"9,203"
2021,CA,NG,"6,826"
2021,CA,NG,0
2021,CA,NG,0
2021,CA,NG,220
2021,CA,NG,"22,847"
2021,CA,ORW,0
2021,CA,OOG,"7,146"
2021,CA,PC,0
2021,CA,RFO,0
2021,CA,WWW,"817,577"
2021,CA,WWW,"862,828"
2021,CA,WWW,"224,340"
2021,CA,WWW,"402,684"
2021,CA,OTH,"20,347"
2021,CA,WND,"307,227"
2021,CA,WND,"12,108,845"
2021,CO,HPS,"30,986"
2021,CO,NG,"928,476"
2021,CO,NG,"1,306,940"
2021,CO,COL,0
2021,CO,NG,"770,536"
2021,CO,NG,"238,789"
2021,CO,COL,"7,936,813"
2021,CO,NG,"5,788"
2021,CO,COL,0
2021,CO,NG,"344,113"
2021,CO,COL,"243,562"
2021,CO,DFO,183
2021,CO,NG,"11,295"
2021,CO,HYC,"249,969"
2021,CO,HPS,"-34,575"
2021,CO,COL,"2,472,124"
2021,CO,DFO,850
2021,CO,NG,"1,864"
2021,CO,COL,"150,002"
2021,CO,DFO,98
2021,CO,NG,"23,127"
2021,CO,COL,"7,110,613"
2021,CO,NG,"1,156,151"
2021,CO,NG,"1,880,487"
2021,CO,NG,"54,016"
2021,CO,HPS,"-31,911"
2021,CO,NG,"12,147"
2021,CO,COL,"2,859,375"
2021,CO,DFO,"4,392"
2021,CO,NG,"190,555"
2021,CO,DFO,922
2021,CO,COL,"1,672,733"
2021,CO,NG,"3,731"
2021,CO,DFO,"2,034"
2021,CO,COL,"1,156,820"
2021,CO,COL,0
2021,CO,DFO,0
2021,CO,NG,"151,072"
2021,CO,WOO,0
2021,CO,NG,646
2021,CO,ORW,"34,923"
2021,CO,WOO,0
2021,CO,ORW,"1,060"
2021,CO,NG,0
2021,CO,OTH,"47,842"
2021,CO,NG,"147,319"
2021,CO,NG,"644,611"
2021,CO,DFO,0
2021,CO,NG,0
2021,CO,DFO,0
2021,CO,NG,"2,544"
2021,CO,NG,"21,436"
2021,CO,DFO,40
2021,CO,NG,"268,258"
2021,CO,NG,"43,565"
2021,CO,NG,"159,380"
2021,CO,NG,"756,427"
2021,CO,NG,"1,258,548"
2021,CO,NG,"74,801"
2021,CO,DFO,"5,857"
2021,CO,NG,"205,253"
2021,CO,NG,"785,933"
2021,CO,NG,"1,199,811"
2021,CO,WND,"516,379"
2021,CO,DFO,0
2021,CO,NG,"237,968"
2021,CO,WND,"388,141"
2021,CO,NG,"246,521"
2021,CO,NG,"727,251"
2021,CO,NG,"250,891"
2021,CO,OTH,"7,341"
2021,CO,WND,"476,740"
2021,CO,WND,"495,999"
2021,CO,SUN,"65,702"
2021,CO,WND,"2,147"
2021,CO,WND,644
2021,CO,NG,"11,278"
2021,CO,COL,0
2021,CO,WND,"706,730"
2021,CO,WND,"596,174"
2021,CO,WWW,"94,851"
2021,CO,HYC,"9,300"
2021,CO,HYC,"12,113"
2021,CO,WND,"815,399"
2021,CO,SUN,"248,827"
2021,CO,WND,"815,598"
2021,CO,HYC,"4,693"
2021,CO,SUN,"75,798"
2021,CO,SUN,"62,152"
2021,CO,WND,"2,128,334"
2021,CO,WND,"309,528"
2021,CO,SUN,"104,564"
2021,CO,SUN,"126,366"
2021,CO,OTH,-256
2021,CO,SUN,"88,109"
2021,CO,WND,"184,391"
2021,CO,WND,"316,929"
2021,CO,SUN,"152,127"
2021,CO,WND,"587,528"
2021,CO,WND,"1,839,857"
2021,CO,SUN,"64,709"
2021,CO,WND,"1,063,354"
2021,CO,WND,"151,279"
2021,CO,OTH,0
2021,CO,OTH,0
2021,CO,OTH,0
2021,CO,NG,0
2021,CO,NG,"60,342"
2021,CO,NG,"7,210"
2021,CO,NG,"64,201"
2021,CO,DFO,"1,088"
2021,CO,NG,"172,728"
2021,CO,NG,"12,241"
2021,CO,HYC,"1,139,782"
2021,CO,HYC,"233,850"
2021,CO,COL,0
2021,CO,DFO,173
2021,CO,MLG,"44,073"
2021,CO,NG,0
2021,CO,NG,"31,255"
2021,CO,OOG,"21,729"
2021,CO,SUN,"8,805"
2021,CO,SUN,"738,581"
2021,CO,SUN,"19,762"
2021,CO,DFO,0
2021,CO,NG,0
2021,CO,COL,0
2021,CO,WND,"309,912"
2021,CO,WND,"3,324,199"
2021,CT,HPS,433
2021,CT,HYC,"37,753"
2021,CT,NUC,"6,919,561"
2021,CT,NUC,"10,296,948"
2021,CT,NG,"1,092,471"
2021,CT,DFO,0
2021,CT,NG,"2,581,214"
2021,CT,RFO,0
2021,CT,COL,0
2021,CT,WOO,0
2021,CT,DFO,"1,290"
2021,CT,RFO,0
2021,CT,COL,"244,647"
2021,CT,WOO,804
2021,CT,NG,-29
2021,CT,DFO,"-10,076"
2021,CT,NG,"15,648"
2021,CT,RFO,"3,159"
2021,CT,DFO,210
2021,CT,MLG,0
2021,CT,NG,"4,894"
2021,CT,DFO,2
2021,CT,NG,"5,031"
2021,CT,DFO,254
2021,CT,NG,"118,501"
2021,CT,DFO,"2,516"
2021,CT,MLG,"53,958"
2021,CT,OTH,"65,949"
2021,CT,DFO,0
2021,CT,NG,0
2021,CT,DFO,0
2021,CT,NG,0
2021,CT,MLG,"46,446"
2021,CT,OTH,"56,769"
2021,CT,NG,0
2021,CT,MLG,"210,215"
2021,CT,OTH,"256,934"
2021,CT,DFO,"1,585"
2021,CT,NG,"55,175"
2021,CT,RFO,0
2021,CT,DFO,"1,369"
2021,CT,NG,"17,804"
2021,CT,WOO,0
2021,CT,DFO,0
2021,CT,WOO,0
2021,CT,NG,"102,902"
2021,CT,MLG,"45,063"
2021,CT,OTH,"55,078"
2021,CT,COL,0
2021,CT,MLG,"111,658"
2021,CT,OTH,"136,472"
2021,CT,NG,"1,058"
2021,CT,NG,"806,284"
2021,CT,NG,"1,488,579"
2021,CT,NG,"3,317,637"
2021,CT,WOO,0
2021,CT,NG,"5,542,122"
2021,CT,WOO,0
2021,CT,DFO,981
2021,CT,NG,"1,796,867"
2021,CT,DFO,"2,155"
2021,CT,NG,"3,753,262"
2021,CT,DFO,"2,316"
2021,CT,NG,"922,815"
2021,CT,DFO,"3,701"
2021,CT,NG,"1,489,440"
2021,CT,DFO,748
2021,CT,DFO,402
2021,CT,DFO,27
2021,CT,NG,"10,778"
2021,CT,DFO,95
2021,CT,NG,"8,745"
2021,CT,DFO,"1,208"
2021,CT,NG,"107,812"
2021,CT,DFO,0
2021,CT,NG,"119,483"
2021,CT,NG,"24,715"
2021,CT,SUN,"38,997"
2021,CT,DFO,952
2021,CT,SUN,"6,057"
2021,CT,NG,"17,684"
2021,CT,NG,"21,616"
2021,CT,SUN,"2,403"
2021,CT,WND,"12,758"
2021,CT,SUN,"26,715"
2021,CT,SUN,"47,745"
2021,CT,SUN,842
2021,CT,OTH,0
2021,CT,DFO,0
2021,CT,NG,0
2021,CT,NG,"8,344"
2021,CT,DFO,0
2021,CT,NG,"55,642"
2021,CT,NG,"102,981"
2021,CT,NG,0
2021,CT,NG,0
2021,CT,NG,0
2021,CT,NG,0
2021,CT,NG,0
2021,CT,NG,0
2021,CT,COL,0
2021,CT,DFO,435
2021,CT,DFO,"1,828"
2021,CT,WOO,914
2021,CT,WOO,"25,914"
2021,CT,NG,"246,350"
2021,CT,NG,"80,465"
2021,CT,NG,"166,855"
2021,CT,RFO,0
2021,CT,HYC,"3,984"
2021,CT,HYC,"281,958"
2021,CT,DFO,"3,242"
2021,CT,DFO,41
2021,CT,DFO,112
2021,CT,DFO,0
2021,CT,MLG,"6,275"
2021,CT,NG,"57,130"
2021,CT,RFO,0
2021,CT,SUN,"161,856"
2021,CT,SUN,"4,881"
2021,CT,SUN,127
2021,CT,DFO,429
2021,CT,NG,"404,890"
2021,CT,NG,0
2021,CT,ORW,696
2021,CT,RFO,"48,947"
2021,CT,WWW,"349,668"
2021,DC,DFO,0
2021,DC,NG,"54,994"
2021,DC,NG,804
2021,DC,ORW,"55,721"
2021,DC,DFO,35
2021,DC,NG,"80,703"
2021,DC,SUN,"25,983"
2021,DE,DFO,511
2021,DE,COL,"276,729"
2021,DE,DFO,"7,770"
2021,DE,RFO,0
2021,DE,COL,0
2021,DE,DFO,426
2021,DE,NG,"404,331"
2021,DE,DFO,"1,476"
2021,DE,NG,"802,480"
2021,DE,DFO,"1,812"
2021,DE,NG,"19,753"
2021,DE,NG,"10,574"
2021,DE,COL,0
2021,DE,WOO,0
2021,DE,NG,"76,870"
2021,DE,DFO,638
2021,DE,NG,"32,600"
2021,DE,NG,"658,207"
2021,DE,PC,0
2021,DE,NG,"100,078"
2021,DE,OOG,"141,823"
2021,DE,WND,"4,849"
2021,DE,SUN,"17,122"
2021,DE,DFO,99
2021,DE,NG,"391,751"
2021,DE,DFO,190
2021,DE,NG,"711,510"
2021,DE,SUN,"19,751"
2021,DE,NG,0
2021,DE,DFO,976
2021,DE,NG,"11,593"
2021,DE,RFO,0
2021,DE,MLG,"59,219"
2021,DE,MLG,"11,824"
2021,DE,SUN,"6,037"
2021,DE,SUN,"18,056"
2021,DE,SUN,544
2021,DE,DFO,26
2021,DE,NG,"245,101"
2021,DE,RFO,"5,245"
2021,FL,COL,"6,530,071"
2021,FL,DFO,"20,587"
2021,FL,DFO,0
2021,FL,NG,"625,017"
2021,FL,DFO,0
2021,FL,NG,"1,028,397"
2021,FL,COL,"4,188,118"
2021,FL,MLG,"54,690"
2021,FL,NG,"330,948"
2021,FL,DFO,"3,062"
2021,FL,NG,"1,346,466"
2021,FL,DFO,"12,932"
2021,FL,NG,"4,607,978"
2021,FL,DFO,0
2021,FL,NG,"3,184,776"
2021,FL,DFO,0
2021,FL,NG,"6,404,571"
2021,FL,DFO,"10,193"
2021,FL,NG,"242,137"
2021,FL,DFO,"1,553"
2021,FL,NG,"361,250"
2021,FL,DFO,"3,459"
2021,FL,NG,"2,296,292"
2021,FL,DFO,"12,701"
2021,FL,NG,"4,603,460"
2021,FL,DFO,0
2021,FL,NG,0
2021,FL,DFO,"6,818"
2021,FL,NG,"1,838,394"
2021,FL,DFO,"16,884"
2021,FL,NG,"3,825,861"
2021,FL,RFO,0
2021,FL,DFO,0
2021,FL,NG,"3,059,027"
2021,FL,DFO,0
2021,FL,NG,"5,986,050"
2021,FL,DFO,871
2021,FL,NG,"913,493"
2021,FL,DFO,"4,010"
2021,FL,NG,"4,517,961"
2021,FL,NG,0
2021,FL,NUC,"6,314,980"
2021,FL,NUC,"7,589,624"
2021,FL,RFO,0
2021,FL,NG,"4,183,621"
2021,FL,NG,"6,931,429"
2021,FL,COL,"5,015,523"
2021,FL,DFO,"26,780"
2021,FL,DFO,0
2021,FL,NG,"1,833,592"
2021,FL,DFO,0
2021,FL,NG,"3,410,871"
2021,FL,RFO,0
2021,FL,DFO,"9,624"
2021,FL,NG,"23,720"
2021,FL,COL,"-2,689"
2021,FL,DFO,49
2021,FL,NG,"1,559,495"
2021,FL,NG,"1,559,750"
2021,FL,NG,"3,148,511"
2021,FL,DFO,137
2021,FL,DFO,0
2021,FL,NG,"140,057"
2021,FL,SUN,"37,751"
2021,FL,COL,"1,327,008"
2021,FL,DFO,0
2021,FL,NG,"1,774,251"
2021,FL,PC,0
2021,FL,DFO,26
2021,FL,NG,"11,437"
2021,FL,COL,"306,946"
2021,FL,NG,"550,867"
2021,FL,RFO,"6,118"
2021,FL,DFO,"2,887"
2021,FL,COL,"581,980"
2021,FL,MLG,0
2021,FL,NG,"1,791,495"
2021,FL,PC,"808,653"
2021,FL,RFO,"10,907"
2021,FL,WWW,"13,896"
2021,FL,NG,"730,933"
2021,FL,COL,0
2021,FL,NG,"1,315,952"
2021,FL,RFO,0
2021,FL,DFO,15
2021,FL,NG,"9,925"
2021,FL,DFO,0
2021,FL,COL,"391,540"
2021,FL,NG,"47,106"
2021,FL,RFO,0
2021,FL,DFO,35
2021,FL,NG,"398,782"
2021,FL,DFO,72
2021,FL,NG,"781,413"
2021,FL,DFO,"1,425"
2021,FL,NG,"21,152"
2021,FL,NG,"208,955"
2021,FL,DFO,0
2021,FL,NG,"1,852,539"
2021,FL,DFO,0
2021,FL,NG,"4,502,918"
2021,FL,NG,"2,028,794"
2021,FL,RFO,"72,771"
2021,FL,DFO,679
2021,FL,NG,"3,600,644"
2021,FL,SUN,"28,566"
2021,FL,DFO,"1,170"
2021,FL,NG,"6,211,313"
2021,FL,RFO,0
2021,FL,NUC,"6,978,217"
2021,FL,NUC,"7,175,466"
2021,FL,DFO,0
2021,FL,NG,"1,345,477"
2021,FL,DFO,0
2021,FL,NG,"2,074,308"
2021,FL,DFO,0
2021,FL,NG,"1,363"
2021,FL,COL,0
2021,FL,DFO,"1,634"
2021,FL,NG,"2,145,418"
2021,FL,COL,0
2021,FL,COL,0
2021,FL,DFO,"3,082"
2021,FL,NG,"3,674,683"
2021,FL,PC,0
2021,FL,COL,0
2021,FL,DFO,0
2021,FL,NG,"4,224,464"
2021,FL,DFO,0
2021,FL,NG,"7,293,165"
2021,FL,DFO,0
2021,FL,NG,"1,450,809"
2021,FL,DFO,0
2021,FL,NG,"2,633,785"
2021,FL,DFO,0
2021,FL,NG,"108,739"
2021,FL,DFO,0
2021,FL,NG,"1,636,644"
2021,FL,DFO,0
2021,FL,NG,"3,170,698"
2021,FL,DFO,805
2021,FL,NG,"136,585"
2021,FL,NG,"2,912,553"
2021,FL,NG,"5,307,523"
2021,FL,NG,"19,410"
2021,FL,DFO,0
2021,FL,NG,"2,112,063"
2021,FL,RFO,0
2021,FL,DFO,"19,415"
2021,FL,NG,"348,182"
2021,FL,COL,0
2021,FL,PC,0
2021,FL,COL,0
2021,FL,COL,0
2021,FL,DFO,0
2021,FL,COL,0
2021,FL,OTH,"119,256"
2021,FL,DFO,0
2021,FL,NG,"17,922"
2021,FL,MLG,"129,355"
2021,FL,OTH,"158,104"
2021,FL,NG,"12,764"
2021,FL,COL,"33,803"
2021,FL,WWW,"331,350"
2021,FL,DFO,"7,686"
2021,FL,NG,"154,047"
2021,FL,WWW,"109,221"
2021,FL,NG,0
2021,FL,OTH,"196,780"
2021,FL,NG,"618,144"
2021,FL,NG,"66,754"
2021,FL,OOG,137
2021,FL,RFO,0
2021,FL,WOO,81
2021,FL,OTH,"376,820"
2021,FL,MLG,"155,697"
2021,FL,OTH,"190,290"
2021,FL,NG,770
2021,FL,NG,17
2021,FL,DFO,0
2021,FL,NG,"7,446"
2021,FL,OTH,"91,492"
2021,FL,WOO,0
2021,FL,RFO,0
2021,FL,ORW,"271,240"
2021,FL,DFO,405
2021,FL,NG,285
2021,FL,MLG,"37,001"
2021,FL,OTH,"45,223"
2021,FL,NG,"1,023"
2021,FL,OTH,"280,560"
2021,FL,MLG,"73,219"
2021,FL,OTH,"89,492"
2021,FL,NG,257
2021,FL,MLG,"107,653"
2021,FL,OTH,"131,577"
2021,FL,NG,0
2021,FL,MLG,"58,630"
2021,FL,OTH,"71,659"
2021,FL,MLG,"192,468"
2021,FL,OTH,"235,237"
2021,FL,NG,2
2021,FL,MLG,"196,169"
2021,FL,OTH,"239,764"
2021,FL,DFO,22
2021,FL,NG,"282,178"
2021,FL,DFO,0
2021,FL,NG,"551,648"
2021,FL,DFO,87
2021,FL,NG,"14,463"
2021,FL,COL,0
2021,FL,NG,0
2021,FL,WOO,0
2021,FL,MLG,"146,819"
2021,FL,OTH,"179,448"
2021,FL,WOO,"1,162"
2021,FL,MLG,0
2021,FL,NG,"6,298"
2021,FL,ORW,"15,414"
2021,FL,ORW,"36,469"
2021,FL,DFO,0
2021,FL,NG,"3,664"
2021,FL,WWW,0
2021,FL,NG,"224,007"
2021,FL,NG,"458,983"
2021,FL,NG,"981,921"
2021,FL,NG,"1,438,493"
2021,FL,DFO,"6,202"
2021,FL,NG,"300,788"
2021,FL,DFO,"14,283"
2021,FL,NG,"1,144,346"
2021,FL,DFO,0
2021,FL,NG,"913,023"
2021,FL,DFO,0
2021,FL,NG,"1,575,129"
2021,FL,DFO,0
2021,FL,NG,"713,431"
2021,FL,DFO,0
2021,FL,NG,"1,125,687"
2021,FL,DFO,"5,034"
2021,FL,NG,"7,311,673"
2021,FL,DFO,"9,060"
2021,FL,NG,"13,001,237"
2021,FL,NG,"1,562"
2021,FL,WWW,"595,248"
2021,FL,MLG,"237,578"
2021,FL,OTH,"290,363"
2021,FL,NG,"5,877"
2021,FL,SUN,"1,334"
2021,FL,SUN,"58,282"
2021,FL,SUN,"78,447"
2021,FL,SUN,"90,303"
2021,FL,OTH,"-1,410"
2021,FL,SUN,"157,960"
2021,FL,OTH,0
2021,FL,SUN,"161,150"
2021,FL,OTH,-128
2021,FL,SUN,"159,604"
2021,FL,DFO,"1,686"
2021,FL,NG,"3,039,953"
2021,FL,DFO,"3,425"
2021,FL,NG,"6,130,759"
2021,FL,SUN,"160,330"
2021,FL,SUN,"142,500"
2021,FL,SUN,"137,995"
2021,FL,SUN,"159,741"
2021,FL,SUN,"159,161"
2021,FL,SUN,"159,204"
2021,FL,SUN,"165,005"
2021,FL,SUN,"157,382"
2021,FL,SUN,"149,124"
2021,FL,SUN,"71,674"
2021,FL,SUN,"122,960"
2021,FL,SUN,"94,628"
2021,FL,SUN,"152,613"
2021,FL,SUN,"132,614"
2021,FL,SUN,"110,975"
2021,FL,SUN,"135,768"
2021,FL,SUN,"143,806"
2021,FL,SUN,"151,774"
2021,FL,SUN,"145,691"
2021,FL,SUN,"155,104"
2021,FL,SUN,"147,707"
2021,FL,SUN,"162,129"
2021,FL,SUN,"100,217"
2021,FL,SUN,"160,573"
2021,FL,SUN,"144,671"
2021,FL,SUN,"157,041"
2021,FL,SUN,"172,335"
2021,FL,SUN,"179,139"
2021,FL,SUN,"57,195"
2021,FL,SUN,"134,995"
2021,FL,SUN,"161,690"
2021,FL,SUN,"167,389"
2021,FL,SUN,"160,613"
2021,FL,SUN,"144,118"
2021,FL,SUN,"166,548"
2021,FL,SUN,"130,104"
2021,FL,SUN,"130,717"
2021,FL,SUN,"142,626"
2021,FL,SUN,"118,178"
2021,FL,SUN,"150,409"
2021,FL,SUN,"124,487"
2021,FL,SUN,"100,848"
2021,FL,SUN,"126,726"
2021,FL,SUN,"157,994"
2021,FL,SUN,"146,304"
2021,FL,SUN,"136,990"
2021,FL,SUN,"148,906"
2021,FL,SUN,"95,453"
2021,FL,SUN,"116,251"
2021,FL,SUN,"61,897"
2021,FL,SUN,"103,537"
2021,FL,SUN,"137,592"
2021,FL,SUN,"84,952"
2021,FL,SUN,"184,213"
2021,FL,SUN,"183,902"
2021,FL,SUN,"160,811"
2021,FL,SUN,"25,638"
2021,FL,SUN,"80,728"
2021,FL,SUN,"100,242"
2021,FL,SUN,"4,646"
2021,FL,OTH,0
2021,FL,OTH,0
2021,FL,DFO,0
2021,FL,DFO,0
2021,FL,MLG,0
2021,FL,NG,"99,438"
2021,FL,NG,0
2021,FL,NG,"876,070"
2021,FL,DFO,279
2021,FL,DFO,0
2021,FL,WOO,0
2021,FL,MLG,"62,702"
2021,FL,NG,"1,802,446"
2021,FL,NG,"609,725"
2021,FL,RFO,0
2021,FL,DFO,"55,855"
2021,FL,DFO,56
2021,FL,DFO,0
2021,FL,NG,"1,377,185"
2021,FL,NG,"231,745"
2021,FL,NG,"161,543"
2021,FL,NG,"4,053"
2021,FL,NG,"62,693"
2021,FL,NG,"311,837"
2021,FL,RFO,0
2021,FL,HYC,"220,795"
2021,FL,DFO,811
2021,FL,DFO,0
2021,FL,MLG,"24,532"
2021,FL,MLG,"292,113"
2021,FL,NG,"17,984"
2021,FL,NG,"42,433"
2021,FL,ORW,0
2021,FL,SUN,"116,673"
2021,FL,SUN,"175,544"
2021,FL,SUN,"7,467"
2021,FL,SUN,"3,251"
2021,FL,COL,"10,852"
2021,FL,WWW,"699,528"
2021,FL,DFO,48
2021,FL,MLG,"2,249"
2021,FL,OTH,"2,856"
2021,FL,NG,"4,450"
2021,FL,NG,100
2021,FL,NG,"498,459"
2021,FL,NUC,0
2021,FL,NUC,0
2021,FL,ORW,0
2021,FL,ORW,"6,344"
2021,FL,RFO,0
2021,FL,RFO,"10,953"
2021,FL,OTH,"1,759"
2021,FL,WWW,"125,443"
2021,FL,WWW,"230,935"
2021,GA,NUC,"9,443,128"
2021,GA,NUC,"10,343,780"
2021,GA,COL,"9,432,181"
2021,GA,DFO,"19,926"
2021,GA,DFO,494
2021,GA,NG,"6,544,637"
2021,GA,DFO,975
2021,GA,NG,"11,689,340"
2021,GA,DFO,-1
2021,GA,NG,-27
2021,GA,NUC,"7,202,991"
2021,GA,NUC,"6,962,077"
2021,GA,DFO,-504
2021,GA,COL,"1,139,575"
2021,GA,DFO,"-24,180"
2021,GA,HYC,"86,185"
2021,GA,HPS,"-33,369"
2021,GA,DFO,"1,136"
2021,GA,NG,"26,112"
2021,GA,HYC,"204,960"
2021,GA,HPS,"-41,896"
2021,GA,HYC,"264,488"
2021,GA,HPS,"331,867"
2021,GA,HPS,"-390,330"
2021,GA,DFO,"15,674"
2021,GA,COL,"8,323,638"
2021,GA,HYC,"7,920"
2021,GA,NG,"1,128,686"
2021,GA,NG,"2,047,370"
2021,GA,NG,"1,130,307"
2021,GA,NG,"1,851,904"
2021,GA,WWW,"299,888"
2021,GA,DFO,0
2021,GA,NG,"69,001"
2021,GA,RFO,"7,581"
2021,GA,OTH,"1,957"
2021,GA,WWW,"30,435"
2021,GA,COL,0
2021,GA,WWW,"388,097"
2021,GA,DFO,0
2021,GA,NG,"176,213"
2021,GA,RFO,0
2021,GA,WWW,"42,606"
2021,GA,DFO,0
2021,GA,NG,"65,714"
2021,GA,COL,0
2021,GA,NG,"2,440"
2021,GA,ORW,"7,112"
2021,GA,ORW,0
2021,GA,OTH,"76,449"
2021,GA,WWW,"64,293"
2021,GA,COL,"105,422"
2021,GA,WWW,"290,813"
2021,GA,DFO,"5,083"
2021,GA,NG,"46,187"
2021,GA,RFO,"14,687"
2021,GA,WWW,"102,091"
2021,GA,DFO,711
2021,GA,HYC,"11,180"
2021,GA,DFO,102
2021,GA,HYC,"1,425"
2021,GA,HYC,39
2021,GA,DFO,197
2021,GA,NG,"49,365"
2021,GA,DFO,595
2021,GA,NG,"115,222"
2021,GA,DFO,"8,635"
2021,GA,NG,"92,831"
2021,GA,NG,"3,382,964"
2021,GA,NG,"4,600,393"
2021,GA,NG,"944,804"
2021,GA,NG,"1,749,802"
2021,GA,NG,"2,791,204"
2021,GA,NG,"4,939,130"
2021,GA,DFO,0
2021,GA,NG,"3,272,698"
2021,GA,DFO,0
2021,GA,NG,"5,313,845"
2021,GA,NG,0
2021,GA,ORW,0
2021,GA,ORW,669
2021,GA,WWW,"383,120"
2021,GA,MLG,"3,617"
2021,GA,NG,"40,386"
2021,GA,SUN,"48,077"
2021,GA,SUN,"47,450"
2021,GA,SUN,"55,514"
2021,GA,SUN,"214,076"
2021,GA,SUN,"97,179"
2021,GA,NG,"1,436"
2021,GA,ORW,0
2021,GA,WWW,"359,195"
2021,GA,WWW,"367,014"
2021,GA,SUN,"115,032"
2021,GA,WWW,"389,992"
2021,GA,SUN,"204,511"
2021,GA,SUN,"444,275"
2021,GA,SUN,"369,798"
2021,GA,SUN,"93,070"
2021,GA,SUN,"176,706"
2021,GA,SUN,"211,033"
2021,GA,SUN,"220,875"
2021,GA,SUN,"274,446"
2021,GA,SUN,"94,561"
2021,GA,SUN,"335,033"
2021,GA,SUN,"120,295"
2021,GA,OTH,-210
2021,GA,SUN,"15,522"
2021,GA,SUN,"8,350"
2021,GA,SUN,"6,730"
2021,GA,SUN,"5,917"
2021,GA,SUN,"60,741"
2021,GA,SUN,"16,819"
2021,GA,OTH,0
2021,GA,OTH,0
2021,GA,NG,0
2021,GA,DFO,"23,076"
2021,GA,DFO,"4,771"
2021,GA,DFO,0
2021,GA,NG,"2,096,417"
2021,GA,NG,"1,921,613"
2021,GA,NG,"27,053"
2021,GA,HYC,"3,574,908"
2021,GA,HYC,"7,318"
2021,GA,HYC,"9,620"
2021,GA,DFO,53
2021,GA,DFO,0
2021,GA,DFO,196
2021,GA,DFO,0
2021,GA,MLG,"285,377"
2021,GA,MLG,506
2021,GA,NG,"5,702"
2021,GA,NG,0
2021,GA,NG,0
2021,GA,NG,"2,780"
2021,GA,ORW,"1,586"
2021,GA,SUN,"139,448"
2021,GA,SUN,"1,441,160"
2021,GA,SUN,"3,701"
2021,GA,COL,0
2021,GA,COL,"91,232"
2021,GA,WWW,"1,782,962"
2021,GA,DFO,0
2021,GA,DFO,"39,377"
2021,GA,NG,"2,091,353"
2021,GA,NG,"347,740"
2021,GA,ORW,"7,744"
2021,GA,ORW,"9,035"
2021,GA,OTH,0
2021,GA,PC,"178,558"
2021,GA,RFO,"11,816"
2021,GA,ORW,"8,122"
2021,GA,OTH,0
2021,GA,WWW,"130,128"
2021,GA,WWW,"725,680"
2021,GA,WOO,228
2021,HI,DFO,0
2021,HI,WOO,0
2021,HI,RFO,"2,116,379"
2021,HI,DFO,"28,711"
2021,HI,DFO,0
2021,HI,WOO,0
2021,HI,RFO,"862,906"
2021,HI,HYC,"9,044"
2021,HI,HYC,0
2021,HI,DFO,128
2021,HI,DFO,"37,290"
2021,HI,DFO,0
2021,HI,WOO,0
2021,HI,DFO,"121,319"
2021,HI,DFO,"360,388"
2021,HI,DFO,"138,562"
2021,HI,DFO,"45,684"
2021,HI,DFO,"221,681"
2021,HI,DFO,"10,192"
